lat@hdr,lon@hdr
23.424410,-49.858273
23.594679,-52.871189
23.657291,-53.954010
23.471540,-40.964302
23.509161,-41.715500
23.629480,-44.058533
23.672520,-44.873478
23.763079,-46.560829
23.912651,-49.263283
24.210379,-54.396908
23.416300,-28.135109
23.611450,-32.982033
24.768911,-54.864517
23.862719,-26.539469
24.416111,-39.244328
23.863340,-0.732640
23.865150,-1.689880
24.419590,-27.835989
24.874550,-38.051052
24.827780,-25.096670
24.891550,-26.814880
25.269161,-35.516373
25.371159,-37.579281
24.867760,-0.739380
24.869560,-1.705430
24.875021,-3.156180
25.247370,-22.431900
25.366829,-25.802261
25.411259,-26.960289
25.870651,-37.113270
25.378141,-2.199240
25.711760,-20.906511
25.845320,-24.796700
26.034290,-29.506580
25.885069,-0.746590
25.890480,-2.698410
26.307400,-23.234621
26.878130,-36.196449
26.991291,-38.325970
26.720589,-20.042540
26.793741,-22.244440
26.944239,-26.245459
27.668999,-40.860760
28.210100,-49.574303
26.915430,-0.261680
27.283821,-21.258001
27.385279,-24.074959
27.407570,-24.650589
27.528189,-27.598059
27.934801,-35.992847
28.724281,-49.039520
27.796600,-20.827520
27.966890,-25.386070
27.990961,-25.975090
29.178040,-47.557228
27.961500,-0.762550
27.980490,-4.755510
28.226130,-17.660229
28.276611,-19.293310
28.294529,-19.843620
28.414669,-23.217800
28.436949,-23.793650
29.412960,-42.658230
28.514120,-5.286840
28.814741,-19.412369
28.957220,-23.366510
28.980091,-23.946850
29.028149,-25.121140
29.078829,-26.314220
30.428070,-49.491737
29.023090,-0.771410
29.240330,-15.710000
29.255241,-16.248430
29.437319,-21.790340
29.561169,-1.283010
29.965431,-21.362740
30.009270,-22.513630
30.105629,-24.866030
30.131449,-25.465590
30.368479,-30.464870
30.104029,-1.801270
30.332140,-15.913910
30.364609,-17.009079
30.399530,-18.115221
30.718470,-26.258770
31.081680,-33.392597
30.647230,-0.272650
30.869389,-15.473841
31.283930,-26.454630
31.477869,-17.245680
31.534561,-18.935871
31.826271,-8.654870
31.973780,-15.139450
32.006840,-16.249819
32.080750,-18.504030
32.343250,-25.000841
32.672592,-31.458090
32.430531,-10.865630
32.866657,-23.969730
32.989017,-10.402560
33.188320,-17.636690
33.229088,-18.789610
33.450928,-24.166819
33.509388,-25.412460
33.540100,-26.043621
33.506229,-7.225190
33.542709,-9.390810
33.677483,-14.922729
33.834511,-19.528261
34.133762,-26.269821
34.070629,-6.197180
34.112923,-8.916679
34.158012,-11.117411
34.608730,-23.957859
34.701378,-25.860239
34.628113,-3.529860
34.637489,-4.614420
34.710140,-9.541201
34.891060,-16.323250
35.377140,-27.413141
35.748501,-33.709183
-22.777529,-25.155039
-23.039160,-32.177120
-23.091589,-33.430557
-21.859030,-0.720260
-21.859709,-1.190720
-22.312561,-26.154310
-22.435669,-29.606760
-21.410210,-28.754871
-21.430750,-29.335619
-21.642311,-34.834553
-20.912691,-28.629940
-20.932690,-29.207401
-20.973991,-30.377880
-21.163210,-35.311470
-21.304249,-38.652760
-20.635319,-34.511223
-20.660400,-35.148453
-20.826189,-39.155781
-20.210840,-36.281059
-20.264141,-37.605473
-20.350040,-39.665871
-19.191660,-35.326797
-19.215540,-35.966949
-19.265360,-37.272800
-19.317919,-38.615299
-19.345459,-39.301968
-19.402750,-40.707680
-20.211760,-57.991028
-18.698750,-35.182720
-18.721800,-35.818703
-18.326010,-38.288853
-18.351599,-38.965443
-18.404951,-40.350033
-18.461441,-41.780663
-16.633810,-2.508520
-17.343880,-37.986900
-17.367651,-38.654358
-17.417221,-40.019527
-16.415691,-39.036167
-15.479270,-22.257921
-15.953239,-39.571888
-15.469521,-39.434540
-14.493711,-19.149860
-13.969581,-14.785009
-13.982070,-15.731120
-14.571401,-41.227989
-14.593861,-41.934650
-13.564859,-18.569590
-14.112380,-41.797890
-14.502689,-53.407169
-14.539810,-54.431271
-13.106649,-18.526749
12.072400,-34.863411
12.657559,-55.654617
12.511160,-33.749878
12.525360,-34.346451
13.050779,-52.783108
12.885210,-29.811680
12.936720,-32.077007
13.542940,-52.985203
13.612440,-55.029400
13.650001,-56.116440
12.996719,-1.570000
12.998250,-2.459940
13.363470,-30.446611
13.939790,-50.362022
13.804259,-29.406200
13.903049,-0.683700
13.903931,-1.576950
13.906590,-2.918110
14.925859,-50.760700
15.323771,-48.310818
15.388041,-50.060551
15.457789,-51.917030
15.533939,-53.902809
15.885380,-50.275417
15.920990,-51.198441
15.958290,-52.152267
15.997120,-53.138477
15.274321,-0.688670
15.275290,-1.588430
15.277141,-2.488840
16.161171,-44.635571
16.250269,-47.024929
16.282139,-47.859577
16.315130,-48.715492
16.597279,-43.292942
16.684050,-45.600582
16.196260,-0.692310
16.197390,-1.596840
16.200481,-2.954940
16.982529,-40.568020
17.090340,-43.468002
17.180540,-45.794640
17.212679,-46.604679
17.353720,-50.056881
17.433151,-51.938610
17.475569,-52.927853
17.500599,-41.439659
17.528160,-42.163193
17.616089,-44.416500
17.987160,-53.212322
17.126211,-1.605870
17.128180,-2.516170
17.817030,-36.828358
17.995369,-41.612408
18.181290,-46.208992
18.216030,-47.034580
18.252140,-47.881092
18.328560,-49.643089
18.369059,-50.562691
18.411310,-51.511562
18.522310,-42.527229
18.584490,-44.039658
18.617130,-44.819130
18.925371,-51.795467
18.062319,-1.615570
19.230669,-47.503773
19.396711,-51.117550
19.490950,-53.103821
19.541750,-54.154728
18.536970,-2.999110
18.554281,-6.228870
19.526949,-42.921921
19.594051,-44.462379
19.629221,-45.256889
19.665651,-46.069450
20.177681,-46.311630
19.481390,-1.631430
19.485281,-3.019040
19.489260,-3.945660
19.494200,-4.873950
20.216549,-35.642151
20.475561,-41.841377
20.578749,-44.127857
20.653490,-45.733410
20.776020,-48.289360
20.411709,-27.383379
20.429989,-27.947731
21.343771,-49.485680
20.438139,-1.642940
20.442350,-3.040370
20.446520,-3.973560
20.451860,-4.908500
20.458311,-5.845600
21.572260,-43.816490
21.610510,-44.610462
21.691090,-46.252640
21.733610,-47.103729
21.777609,-47.976562
21.921280,-50.751358
1.621380,44.011200
1.543350,14.239699
2.084340,44.757469
2.074220,42.612221
2.059170,39.268448
2.553730,46.283092
2.521140,40.594490
2.495020,35.570480
2.416250,13.344171
2.414490,12.444880
3.016140,46.312748
2.991000,42.658661
2.859480,15.623330
3.455370,43.393158
3.439450,41.315372
3.434440,40.645241
3.293810,14.261780
3.292510,13.808371
4.405880,46.433147
4.390410,44.921040
4.383050,44.187748
4.368940,42.761143
4.362190,42.066490
4.232890,26.281471
4.229540,25.769121
4.220000,24.252441
5.020510,58.701828
5.388080,50.661530
5.376670,49.793800
5.355100,48.126827
5.344860,47.323780
5.325440,45.772011
5.316170,45.020397
5.298490,43.561012
5.273830,41.468300
5.124670,26.324530
5.871350,51.631138
5.751460,42.902927
5.562540,25.324581
5.558350,24.817530
5.454390,1.937970
6.343610,51.715290
6.329580,50.815639
6.316050,49.941643
6.290520,48.263611
6.233880,44.398838
6.213580,42.959290
6.009040,25.350210
6.004490,24.842459
6.849100,53.704002
6.832560,52.739040
