lat@hdr,lon@hdr
5.698610,75.295059
5.989120,73.317268
5.898770,71.605385
6.090070,70.203384
6.542460,69.299911
7.074000,65.220749
7.211630,64.144279
7.261190,62.450222
4.968360,76.837929
5.103580,75.949425
6.295830,67.395996
6.130360,66.126350
4.514490,74.342255
4.910170,72.742920
5.378490,70.559441
6.108590,65.022064
5.990940,63.381687
3.746510,77.274330
3.823370,75.664688
4.610640,71.324379
4.962900,68.710251
5.979500,62.192089
3.520720,74.344742
4.630380,67.464775
4.981800,66.053131
5.169370,64.623909
5.283680,63.750088
3.231710,72.890526
-2.338830,60.437599
-4.786980,74.762535
-4.404080,70.602356
-3.409330,64.431335
-5.517720,75.331856
-4.890170,73.038826
-5.020530,71.516281
-3.883170,63.096260
-3.700310,61.834160
-4.826390,68.783340
-4.790530,67.264145
-4.026640,60.687630
-3.672160,59.431610
-6.206720,73.022110
-5.895530,70.622589
-4.928690,65.830040
-4.759540,64.604019
-4.924350,63.424721
-4.501330,61.655689
-6.548870,74.410568
-6.543850,71.799934
-6.024070,69.074135
-5.983320,67.509056
-4.867840,60.786949
-14.530149,71.130211
-14.698609,69.752655
-14.491130,68.040901
-12.888110,57.204941
-14.780160,66.403404
-14.308169,65.329094
-13.321150,58.762890
-15.713039,71.431992
-15.663810,69.560089
-14.901791,63.615780
-14.557990,62.385788
-16.241001,73.312660
-15.656230,68.117668
-14.677210,60.985279
-14.407411,59.306618
-14.492710,57.850700
-16.010250,66.972984
-15.806331,65.386459
-15.670580,64.375175
-14.786420,56.697350
-17.413641,72.018745
-17.101540,70.635651
-22.494240,55.248680
-24.284000,64.433365
-24.321640,63.438080
-22.835121,56.163322
-25.303051,70.960945
-24.220690,61.505238
-23.997541,60.022160
-25.856041,69.846344
-25.862280,68.205055
-25.366209,66.618080
-25.249620,65.594200
-25.319540,63.479790
-24.279749,58.678459
-23.981619,56.959591
-25.637499,62.144447
-25.437479,60.749100
-24.291971,55.058479
-27.096830,71.037491
-26.951790,69.339119
-25.671530,59.044750
-33.449169,59.921730
-33.248230,58.557407
-33.132683,56.810120
-33.079453,55.554623
-32.119190,52.381001
-31.956629,51.628010
-34.222019,62.020557
-34.067867,60.812252
-34.224831,59.544380
-33.221027,54.515751
-33.008610,53.432312
-35.582058,69.643234
-35.688850,68.802246
-35.402321,67.151306
-35.263611,65.572556
-34.177097,58.109791
-34.270691,56.631599
-33.126698,52.374832
-32.793461,50.848770
-35.456570,64.207436
-35.597813,62.496960
-35.482140,61.530880
-34.573830,55.492462
-34.270428,53.869869
-36.355553,69.090675
-35.464317,60.115158
-35.295429,58.912590
-34.197067,52.667957
-36.758350,67.873604
-36.660419,66.607071
-36.684071,65.025612
-36.438457,64.187248
-36.557381,62.251152
-36.381390,60.801510
-35.763187,57.608120
-43.353359,56.058872
-43.127197,54.628098
-42.090771,49.269157
-45.151051,67.634605
-44.619110,62.419277
-44.464951,60.868988
-44.610340,59.234367
-44.206112,57.364830
-44.219440,56.283569
-43.355980,53.038837
-43.098660,51.665871
-42.296391,47.931290
-42.092220,47.079838
-45.720039,66.214821
-45.648849,65.093391
-44.382908,54.122761
-43.380199,49.724968
-43.084568,48.385677
-45.667683,63.198601
-45.736362,62.122101
-45.355579,59.983692
-45.520020,58.563667
-44.331562,52.852390
-44.388298,51.346630
-46.748341,67.369850
-45.835430,57.146523
-45.271782,55.516159
-44.429859,49.868202
-43.636787,45.697929
-46.862350,66.423538
-46.744560,64.513664
-46.626602,62.965500
-46.650551,59.789948
-46.494488,58.426743
-54.407272,62.706711
-54.624912,61.122730
-53.599461,53.092991
-53.448120,52.066311
-53.175541,50.368950
-52.642990,48.351879
-50.903130,40.860783
-54.604973,58.895588
-54.557770,56.771030
-52.427670,44.840599
-52.371872,43.121502
-55.504612,65.316765
-54.742451,55.480480
-54.496483,53.536640
-54.381809,51.575478
-53.560013,47.783630
-53.465992,45.620819
-53.254311,44.653400
-52.189739,41.702030
-56.357670,67.057304
-55.891121,63.199841
-55.790752,61.527821
-55.952988,59.346493
-55.531410,56.622353
-54.485020,49.107571
-56.758869,64.523972
-56.663700,62.556522
-55.973820,54.681007
-55.492519,53.499081
-55.501053,51.189640
-54.524170,47.451637
-54.284203,45.398781
-53.701813,42.098232
-57.038170,60.767139
-56.905502,59.013203
-66.297798,55.773220
-65.969376,53.714600
-67.082809,61.350548
-70.237206,24.880550
-71.606514,26.226700
-71.458771,22.390251
-69.175919,14.817639
-71.283936,19.517740
-79.476761,-52.260597
-77.183525,-52.583740
-82.245911,-80.778076
-76.908089,-56.815670
-69.630569,-74.197495
-74.926865,-113.939270
-73.383835,-95.008194
-72.478432,-88.303299
-73.645485,-101.689514
-72.714165,-91.774345
-73.818359,-114.495674
-72.781219,-103.303108
-72.677650,-99.137009
-63.270958,-97.598274
-63.106190,-95.930244
-62.485241,-93.198555
-61.460899,-89.307884
-60.843380,-87.864815
-64.286804,-108.878944
-64.297905,-107.474129
-63.490040,-102.782005
-63.487591,-100.661804
-62.586597,-96.865486
-60.742138,-88.795044
-60.119431,-88.000641
-64.549042,-113.760429
-63.537411,-105.448425
-62.234440,-98.630005
-61.018787,-91.781342
-63.800720,-110.644440
-62.727039,-103.398384
-62.443180,-100.672264
-61.134743,-95.180595
-59.794479,-90.715881
-59.248383,-88.266716
-63.466049,-117.430710
-63.694427,-115.640656
-62.535892,-105.564758
-61.583652,-98.909599
-61.066933,-97.274109
-59.997650,-93.511024
-62.440758,-110.285355
-52.512489,-96.573784
-55.800102,-122.797905
-54.339993,-109.535995
-52.438869,-98.306435
-54.557068,-115.504425
