lat@hdr,lon@hdr
52.899799,98.036201
53.636997,95.851700
54.195801,94.052200
55.589897,88.826805
56.394699,85.098000
57.434601,78.794304
57.750603,76.244896
57.851498,75.320496
58.051502,73.257095
58.245197,70.793495
58.541000,63.446899
58.543102,60.529800
53.777901,93.660194
54.220200,92.122200
55.594402,86.517296
55.949100,84.784004
56.387501,82.395905
56.516300,81.629700
57.869301,69.223495
57.953598,67.590805
58.074802,63.401501
58.079201,60.503799
52.098400,97.197701
53.795200,91.750999
54.457199,89.219795
55.802700,82.873695
56.300198,79.842201
56.623398,77.504196
57.312298,70.499405
52.405197,94.645699
54.024498,88.869598
55.610703,81.077896
55.954201,78.828201
56.463600,74.704498
56.560898,73.749100
56.935402,68.962799
53.294003,89.706696
54.268402,85.555504
54.447399,84.691505
55.803898,76.240601
56.000401,74.508095
56.551701,67.266800
56.624001,65.439804
56.676300,63.219700
56.686802,60.473400
50.876499,96.020302
51.568100,93.907600
52.096302,92.159401
52.519398,90.658005
53.407303,87.133896
53.628498,86.156502
54.451298,82.024101
55.820801,71.277306
56.001102,68.713104
51.670097,91.812302
53.555401,84.097694
54.363503,79.572395
54.474003,78.845406
54.880802,75.820801
55.261497,72.211296
55.617397,67.050598
55.689800,65.273399
55.743702,63.115299
55.758499,60.412800
50.057400,95.264099
51.996201,88.696899
52.282497,87.544395
53.412903,82.230301
53.793602,80.039101
54.515198,74.795700
50.828503,91.088104
51.562901,88.368500
52.300800,85.244400
53.558598,78.375198
53.762199,76.934395
54.237900,72.858101
54.421700,70.826996
54.599800,68.341599
54.681801,66.856300
54.829903,60.366100
49.240902,94.511101
49.899799,92.449104
52.214100,83.242096
53.587997,74.420502
53.773098,72.686005
54.288498,65.018196
54.344803,62.937500
49.477200,92.109100
49.975300,90.415199
50.691799,87.737404
51.414101,84.656105
52.057198,81.445099
52.426003,79.311501
53.577900,69.389496
53.746902,66.651100
53.820999,64.941895
48.404697,93.826599
49.933399,88.675705
51.315201,82.705696
51.466198,81.930504
52.078503,78.389099
52.380398,76.300201
53.022499,70.382500
53.411697,62.820499
49.108902,89.797600
49.815998,87.133705
51.399002,79.532196
52.105801,74.639702
52.377502,72.186104
52.971901,60.246403
47.571899,93.142502
49.065800,88.056198
49.874001,84.743004
50.075100,83.830696
51.264099,77.270004
51.457703,75.897095
51.642097,74.457802
52.000500,71.105804
52.176399,68.995804
52.344498,66.339401
47.780800,90.791405
48.252003,89.156502
50.109699,81.178001
50.244499,80.452095
51.357403,72.718201
51.534100,70.957199
51.951900,64.605499
52.012199,62.650402
52.042801,60.179100
48.499599,86.256004
48.759098,85.177795
50.139698,78.177200
51.327103,67.527306
51.408802,66.149101
51.545902,62.581898
51.578197,60.148098
46.310600,92.169495
47.752502,87.186699
48.058201,85.977699
48.732700,83.038399
49.061302,81.433899
49.334602,79.986198
49.882999,76.654594
50.162003,74.628601
50.773899,68.622696
45.889999,91.850395
46.491898,89.882805
47.872402,84.632301
49.221901,77.754105
49.422302,76.454605
49.961502,72.229904
50.048000,71.406502
45.465702,91.544601
46.515697,87.980202
47.834000,82.537704
49.753300,69.426704
49.923401,67.197899
50.005501,65.851898
50.081600,64.288506
50.146099,62.393200
50.183800,60.035900
45.632099,89.287895
46.439899,86.333405
47.702400,80.725105
47.968098,79.307899
48.683300,74.762100
49.115601,71.106804
45.648899,87.397804
46.534500,83.859406
47.739403,77.775696
48.038799,75.870804
48.479500,72.513901
48.818302,69.168999
44.193600,90.634102
45.555798,85.807495
