lat@hdr,lon@hdr
58.928802,-4.302000
59.492599,-0.738100
59.458702,0.370200
57.150997,-13.889000
57.875500,-11.821199
58.782303,-7.757200
60.189598,0.776600
60.278698,3.364300
60.690701,9.339800
55.823997,-20.006300
56.516598,-18.703901
56.595600,-17.669600
58.649300,-10.791901
59.342697,-6.689500
61.239799,11.851200
57.207199,-18.268799
57.904400,-15.865399
59.458298,-9.502501
59.944000,-6.186400
60.091999,-5.356700
61.686199,6.222800
56.649998,-21.746399
57.355499,-19.573200
58.716000,-14.832300
59.405701,-12.047900
61.625401,0.597700
57.772400,-20.022501
60.846397,-7.737100
60.849899,-6.801100
61.503998,-3.919000
61.793602,-1.917400
67.397995,-16.240400
68.007904,-13.991899
68.693199,-8.612599
69.949501,7.619400
62.837200,-34.124599
63.481003,-31.699299
64.376701,-29.303099
67.293098,-20.091700
67.901199,-16.418100
68.754906,-12.768300
68.852600,-11.038899
69.313599,-7.728900
69.652199,-4.760700
70.178795,1.848500
70.663300,7.481800
65.286301,-28.465700
66.659904,-24.780600
66.831001,-23.356300
67.448204,-21.789400
68.875198,-15.075800
69.928696,-8.321500
70.331001,-2.697500
70.852402,1.516800
70.728401,3.233300
71.179001,9.728400
66.543900,-26.442400
70.976799,-3.169100
71.306900,6.059400
69.387794,-17.131300
70.256905,-13.209599
71.014000,-5.914400
71.802299,7.237300
64.914398,-34.658302
77.898102,-23.909800
79.625694,2.915900
79.681900,9.407200
70.258896,-51.940502
80.325294,2.510900
80.403595,9.483399
80.375694,-8.695400
79.229004,-25.234701
81.064995,9.539400
73.121201,-83.238800
77.369301,-83.071495
72.368095,-83.994095
78.464806,-84.598000
81.491196,-86.457504
75.032501,-86.880402
77.138901,-86.581604
79.416695,-88.306099
71.835999,-87.936005
78.899101,-90.557800
74.979401,-89.762794
69.773705,-114.510399
73.316101,-122.800095
73.730804,-123.123505
75.657700,-129.664490
76.157394,-132.804398
76.562698,-133.726791
72.832199,-123.617195
73.763306,-126.307098
75.323799,-131.033203
75.917305,-134.647690
