lat@hdr,lon@hdr
70.932999,-8.667000
80.067001,16.250000
77.000000,15.500000
78.250000,22.816999
78.917000,11.933000
78.250000,15.467000
80.650002,25.000000
69.300003,16.132999
80.067001,31.500000
78.067001,13.617000
69.599998,17.833000
78.932999,28.900000
77.682999,14.783000
76.483002,16.549999
69.067001,18.533001
78.650002,16.367001
69.682999,18.917000
69.650002,18.933001
74.500000,19.000000
69.282997,18.132999
70.250000,19.500000
69.567001,20.100000
69.383003,20.283001
70.599998,22.450001
70.417000,22.816999
69.782997,20.950001
69.983002,23.367001
70.682999,23.683001
71.099998,23.983000
69.567001,23.533001
70.067001,24.983000
76.500000,25.066999
69.300003,25.350000
69.467003,25.517000
70.217003,28.167000
71.099998,28.233000
69.150002,29.250000
69.733002,29.900000
68.182999,17.783001
70.699997,30.083000
70.366997,31.100000
65.199997,11.000000
68.366997,15.950000
67.516998,12.100000
65.699997,11.850000
66.900002,13.633000
66.766998,12.483000
66.366997,12.617000
65.782997,13.217000
64.167000,12.467000
65.167000,13.367000
65.616997,13.283000
66.133003,13.583000
68.150002,13.617000
68.050003,16.083000
67.400002,13.883000
66.233002,13.900000
65.833000,14.183000
66.400002,14.533000
66.500000,14.950000
67.266998,14.367000
68.599998,14.433000
67.167000,15.483000
68.150002,14.650000
68.699997,15.417000
66.932999,15.317000
68.800003,16.533001
68.417000,17.650000
68.782997,19.700001
68.750000,23.533001
62.033001,4.983000
62.333000,5.267000
62.567001,6.117000
62.867001,6.533000
62.650002,6.767000
62.233002,7.417000
63.049999,9.083000
62.466999,6.217000
63.516998,7.950000
62.716999,8.783000
63.849998,8.467000
62.450001,7.850000
62.083000,9.117000
63.317001,9.850000
63.516998,9.117000
62.117001,9.283000
62.216999,9.550000
64.167000,9.400000
63.700001,9.600000
63.966999,10.217000
62.599998,9.667000
62.950001,10.183000
62.983002,10.550000
63.417000,10.450000
64.400002,10.450000
62.266998,10.733000
63.466999,10.933000
63.233002,11.017000
64.733002,12.850000
62.682999,11.817000
62.567001,11.383000
64.532997,12.383000
63.417000,11.733000
61.200001,2.267000
61.567001,4.683000
60.750000,4.717000
60.283001,5.233000
60.516998,5.717000
60.632999,6.100000
60.382999,5.333000
61.033001,5.383000
61.900002,6.550000
60.849998,5.983000
60.382999,5.967000
60.349998,6.267000
61.432999,6.767000
60.650002,6.217000
60.632999,6.433000
61.167000,6.650000
60.417000,7.283000
60.700001,6.950000
60.716999,7.217000
60.650002,7.283000
60.599998,7.533000
60.182999,7.483000
61.099998,7.500000
60.867001,8.517000
60.533001,8.200000
61.900002,7.900000
62.016998,7.667000
61.182999,8.117000
61.250000,8.917000
61.567001,8.000000
60.983002,9.217000
61.533001,9.400000
61.466999,10.133000
60.382999,9.600000
61.099998,10.467000
61.650002,10.117000
61.417000,11.067000
60.200001,11.083000
60.817001,11.067000
60.799999,11.100000
61.182999,11.367000
60.617001,12.017000
61.882999,12.033000
61.299999,12.267000
56.549999,3.217000
59.299999,4.867000
59.917000,5.067000
59.067001,5.417000
58.650002,5.567000
59.432999,5.083000
58.882999,5.633000
58.950001,5.733000
59.483002,5.750000
60.016998,5.200000
59.049999,6.117000
59.167000,6.033000
59.650002,6.367000
58.516998,6.517000
58.432999,5.867000
58.117001,6.567000
58.016998,7.450000
58.932999,6.917000
59.766998,7.367000
59.817001,7.217000
57.983002,7.050000
59.349998,6.867000
59.583000,7.383000
58.667000,7.800000
59.200001,7.533000
59.500000,8.200000
58.067001,8.050000
58.867001,9.033000
59.833000,8.183000
58.200001,8.083000
58.599998,8.417000
59.033001,8.517000
59.432999,10.583000
59.083000,9.667000
58.400002,8.783000
58.632999,9.150000
60.182999,12.000000
60.167000,10.250000
59.382999,9.200000
60.049999,9.150000
59.617001,9.633000
58.849998,9.550000
59.716999,10.150000
58.966999,10.150000
59.750000,10.133000
59.233002,10.350000
59.033001,10.517000
59.917000,11.583000
59.849998,10.433000
60.117001,10.833000
59.983002,10.667000
59.950001,10.717000
59.283001,11.117000
59.382999,10.783000
59.150002,10.833000
67.733002,17.466999
68.417000,18.167000
67.500000,18.299999
67.917000,18.600000
68.067001,19.833000
67.849998,19.033001
67.250000,20.267000
67.817001,20.333000
67.150002,20.650000
68.682999,21.533001
67.333000,22.233000
67.733002,22.833000
68.449997,22.450001
67.199997,23.382999
65.800003,15.083000
65.099998,14.517000
65.782997,15.067000
65.333000,15.067000
66.883003,18.017000
66.682999,16.117001
66.317001,17.100000
66.050003,17.833000
65.016998,17.700001
66.483002,16.417000
65.567001,17.867001
66.300003,19.200001
66.500000,19.683001
65.150002,18.600000
65.599998,19.267000
66.483002,20.167000
65.883003,20.150000
66.750000,20.933001
65.750000,21.767000
65.817001,21.632999
65.667000,21.066999
66.282997,21.132999
65.032997,21.566999
66.266998,22.850000
66.817001,22.333000
65.550003,22.132999
65.317001,22.382999
65.699997,23.100000
65.817001,24.117001
66.616997,23.466999
63.283001,12.117000
63.049999,12.283000
63.182999,12.167000
63.299999,13.883000
64.500000,14.217000
63.833000,13.500000
63.200001,14.500000
64.217003,15.550000
63.682999,14.600000
64.967003,15.383000
63.766998,15.333000
64.083000,16.233000
63.682999,16.950001
64.583000,16.850000
63.150002,16.167000
64.167000,17.316999
64.733002,17.400000
63.132999,18.250000
64.550003,18.716999
64.083000,18.367001
63.650002,18.549999
63.400002,18.966999
63.182999,19.017000
64.932999,19.382999
64.567001,19.700001
63.432999,19.683001
63.799999,20.283001
63.799999,20.867001
64.432999,21.283001
64.633003,21.083000
64.483002,21.583000
62.733002,12.733000
61.882999,12.850000
62.450001,12.667000
61.150002,13.117000
62.099998,13.617000
62.750000,13.850000
61.250000,14.033000
62.500000,14.150000
62.049999,14.400000
61.667000,15.000000
62.750000,15.083000
62.266998,15.667000
61.367001,15.717000
61.833000,16.549999
62.766998,16.733000
62.432999,17.350000
61.700001,17.533001
62.516998,17.450001
62.216999,17.750000
62.650002,18.100000
58.700001,13.117000
60.682999,13.700000
59.216999,12.083000
59.667000,12.633000
60.750000,12.767000
58.750000,13.150000
59.450001,13.333000
59.867001,13.117000
60.150002,13.800000
59.667000,14.183000
59.867001,15.250000
59.233002,15.050000
60.432999,15.517000
60.966999,16.433001
60.966999,14.500000
59.650002,17.117001
59.382999,16.450001
60.733002,17.566999
59.299999,14.900000
60.716999,17.167000
60.233002,17.900000
59.900002,17.600000
59.617001,17.950001
59.867001,17.632999
59.367001,17.900000
60.382999,15.133000
59.182999,17.917000
60.117001,15.117000
59.049999,16.400000
59.917000,16.683001
60.266998,16.983000
59.349998,18.066999
59.367001,17.517000
60.533001,18.382999
59.067001,18.117001
59.833000,18.632999
59.750000,19.417000
59.450001,19.500000
58.900002,11.000000
58.583000,11.067000
58.099998,11.333000
58.667000,11.417000
57.716999,12.000000
57.632999,11.600000
57.299999,11.900000
58.432999,12.717000
58.599998,12.417000
57.667000,12.283000
57.783001,13.167000
57.117001,12.783000
58.599998,12.200000
58.317001,13.033000
58.516998,14.517000
58.567001,14.567000
58.882999,14.383000
58.099998,14.417000
57.500000,14.467000
57.750000,14.083000
58.067001,15.233000
58.083000,13.783000
58.716999,15.033000
57.299999,14.133000
57.882999,15.867000
58.682999,16.316999
57.700001,16.466999
58.650002,15.433000
58.400002,15.533000
58.250000,17.017000
57.382999,15.800000
58.750000,17.867001
58.583000,16.150000
57.367001,17.100000
57.917000,18.950001
58.400002,19.200001
57.667000,18.350000
57.549999,18.433001
57.432999,18.983000
56.400002,12.950000
56.867001,12.667000
56.450001,12.550000
56.283001,12.833000
55.466999,13.667000
